latitude,longitude,irradiance_time_offset,altitude,wind_height,Source
36.992751,-105.16082377777778,0.0,2747.0,10,PVGIS
36.992751,-104.38114933333333,0.0,2329.0,10,PVGIS
36.992751,-103.60147488888889,0.0,1778.0,10,PVGIS
36.992751,-102.82180044444443,0.0,1330.0,10,PVGIS
37.438220888888885,-105.16082377777778,0.0,2934.0,10,PVGIS
37.438220888888885,-104.38114933333333,0.0,1764.0,10,PVGIS
37.438220888888885,-103.60147488888889,0.0,1524.0,10,PVGIS
37.438220888888885,-102.82180044444443,0.0,1437.0,10,PVGIS
37.88369077777778,-105.16082377777778,0.0,2398.0,10,PVGIS
37.88369077777778,-104.38114933333333,0.0,1702.0,10,PVGIS
37.88369077777778,-103.60147488888889,0.0,1336.0,10,PVGIS
37.88369077777778,-102.82180044444443,0.0,1248.0,10,PVGIS
38.32916066666667,-105.16082377777778,0.0,1747.0,10,PVGIS
38.32916066666667,-104.38114933333333,0.0,1420.0,10,PVGIS
38.32916066666667,-103.60147488888889,0.0,1361.0,10,PVGIS
38.32916066666667,-102.82180044444443,0.0,1239.0,10,PVGIS
38.774630555555554,-105.16082377777778,0.0,3013.0,10,PVGIS
38.774630555555554,-104.38114933333333,0.0,1780.0,10,PVGIS
38.774630555555554,-103.60147488888889,0.0,1590.0,10,PVGIS
38.774630555555554,-102.82180044444443,0.0,1319.0,10,PVGIS
